serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,S2-AKB,01/12/2009,Sky Capital Airlines,,Transferred
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,5X-AAV,01/02/2012,UPS Air Cargo,,Transferred
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,3C-MIA,01/05/2012,Decan 360,Stored,Stored
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,N92TA,18/12/1980,Gulf Air,,Transferred
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,A4O-TA,19/06/1990,Gulf Air,,Transferred
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,N75AA,23/03/1998,Tradewinds Airlines,Exported to Swaziland (04/2004),Transferred
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,3D-AAB,01/07/2004,West Air,,Transferred
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,9Q-CVN,16/11/2004,Aerolift,,Transferred
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,5X-AAL,01/03/2005,Almiron Aviation,,Transferred
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,S9-GAR,15/11/2008,Goliaf Air,,Transferred
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,S2-AKB,01/12/2009,Sky Capital Airlines,,Transferred
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,5X-AAV,01/02/2012,UPS Air Cargo,,Transferred
1201,,Lockheed L-1011 TriStar,L-1011-200,29/11/1980,,,RB211-524B402,3,3C-MIA,01/05/2012,Decan 360,Stored,Stored
1202,,Lockheed L-1011 TriStar,L-1011-500,28/01/1981,,,RR RB211-524B4,3,C-GAGF,26/02/1981,Air Canada,,Transferred
1202,,Lockheed L-1011 TriStar,L-1011-500,28/01/1981,,,RR RB211-524B4,3,N764DA,15/08/1991,Delta Air Lines,Stored at Victorville 2000,Stored
1203,,Lockheed L-1011 TriStar,L-1011-200,21/01/1981,,,RB211-524B402,3,N92TB,26/02/1981,Gulf Air,,Transferred
1203,,Lockheed L-1011 TriStar,L-1011-200,21/01/1981,,,RB211-524B402,3,A4O-TB,19/06/1990,Gulf Air,,Transferred
1203,,Lockheed L-1011 TriStar,L-1011-200,21/01/1981,,,RB211-524B402,3,N104NL,26/05/1998,Tradewinds Airlines,Stored at Greensboro 2001 - Scrapped 04/2007,Scrapped
1204,,Lockheed L-1011 TriStar,L-1011-200,19/02/1981,,,RB211-524B4,3,G-BHBN,01/04/1981,British Airways,,Transferred
1204,,Lockheed L-1011 TriStar,L-1011-200,19/02/1981,,,RB211-524B4,3,N108CK,01/12/1996,American Int Airways,,Transferred
1204,,Lockheed L-1011 TriStar,L-1011-200,19/02/1981,,,RB211-524B4,3,N108CK,20/05/1999,Kitty Hawk,Scrapped at Oscada 2001,Scrapped
1205,,Lockheed L-1011 TriStar,L-1011-200,18/03/1981,,,RB211-524B402,3,G-BHBO,13/04/1981,British Airways,,Transferred
1205,,Lockheed L-1011 TriStar,L-1011-200,18/03/1981,,,RB211-524B402,3,N109CK,01/12/1996,American Int Airways,,Transferred
1205,,Lockheed L-1011 TriStar,L-1011-200,18/03/1981,,,RB211-524B402,3,N109CK,21/05/1999,Kitty Hawk,Scrapped at Oscada 03/2001,Scrapped
1206,,Lockheed L-1011 TriStar,L-1011-500,26/08/1981,,,RR RB211-524B4,3,C-GAGG,21/09/1981,Air Canada,,Transferred
1206,,Lockheed L-1011 TriStar,L-1011-500,26/08/1981,,,RR RB211-524B4,3,N765DA,01/08/1991,Delta Air Lines,,Transferred
1206,,Lockheed L-1011 TriStar,L-1011-500,26/08/1981,,,RR RB211-524B4,3,CS-TMX,20/04/2001,YES Air Charter,,Transferred
1206,,Lockheed L-1011 TriStar,L-1011-500,26/08/1981,,,RR RB211-524B4,3,CS-TMX,30/06/2005,White,,Transferred
1206,,Lockheed L-1011 TriStar,L-1011-500,26/08/1981,,,RR RB211-524B4,3,CS-TMX,16/07/2005,YES Air Charter,Stored Lisbon 04/2006 - Scrapped 10/04/08 at Lisbon,Scrapped
1207,,Lockheed L-1011 TriStar,L-1011-500,17/03/1981,,,RR RB211-524B4,3,C-GAGH,11/04/1981,Air Canada,,Transferred
1207,,Lockheed L-1011 TriStar,L-1011-500,17/03/1981,,,RR RB211-524B4,3,N766DA,23/01/1992,Delta Air Lines,Stored at Victorville 2000,Stored
1208,,Lockheed L-1011 TriStar,L-1011-500,01/04/1981,,,RR RB211-524B4,3,N513PA,27/05/1981,Pan Am,,Transferred
1208,,Lockheed L-1011 TriStar,L-1011-500,01/04/1981,,,RR RB211-524B4,3,N513PA,10/02/1986,United Airlines,,Transferred
1208,,Lockheed L-1011 TriStar,L-1011-500,01/04/1981,,,RR RB211-524B4,3,N761DA,19/05/1988,Delta Air Lines,Stored at Victorville 1999,Stored
1209,,Lockheed L-1011 TriStar,L-1011-500,23/04/1981,,,RR RB211-524B4,3,C-GAGI,14/05/1981,Air Canada,,Transferred
1209,,Lockheed L-1011 TriStar,L-1011-500,23/04/1981,,,RR RB211-524B4,3,N767DA,07/04/1992,Delta Air Lines,,Transferred
1209,,Lockheed L-1011 TriStar,L-1011-500,23/04/1981,,,RR RB211-524B4,3,9Q-CHC,29/05/2002,Hewa Bora Airways,Aircraft stored at Kinshasa since 30/01/2007,Stored
1210,,Lockheed L-1011 TriStar,L-1011-500,11/06/1981,,,RR RB211-524B4,3,N514PA,30/11/1981,Pan Am,Named Clipper White Falcon,Transferred
1210,,Lockheed L-1011 TriStar,L-1011-500,11/06/1981,,,RR RB211-524B4,3,N514PA,12/02/1986,United Airlines,,Transferred
1210,,Lockheed L-1011 TriStar,L-1011-500,11/06/1981,,,RR RB211-524B4,3,N762DA,04/05/1988,Delta Air Lines,Wfu 2001,Stored
1211,,Lockheed L-1011 TriStar,L-1011-200F,05/05/1981,,,RB211-524B402,3,G-BHBP,15/05/1981,British Airtours,,Transferred
1211,,Lockheed L-1011 TriStar,L-1011-200F,05/05/1981,,,RB211-524B402,3,G-BHBP,31/05/1985,British Airtours,leased,Transferred
1211,,Lockheed L-1011 TriStar,L-1011-200F,05/05/1981,,,RB211-524B402,3,G-BHBP,30/10/1985,British Airways,,Transferred
1211,,Lockheed L-1011 TriStar,L-1011-200F,05/05/1981,,,RB211-524B402,3,4R-ULM,02/08/1991,Air Lanka,leased,Transferred
1211,,Lockheed L-1011 TriStar,L-1011-200F,05/05/1981,,,RB211-524B402,3,G-BHBP,21/11/1994,British Airways,,Transferred
1211,,Lockheed L-1011 TriStar,L-1011-200F,05/05/1981,,,RB211-524B402,3,N106CK,31/07/1995,American Int Airways,,Transferred
1211,,Lockheed L-1011 TriStar,L-1011-200F,05/05/1981,,,RB211-524B402,3,N106CK,07/05/1999,Kitty Hawk,Scrapped at Victorville 2002,Stored
1212,,Lockheed L-1011 TriStar,L-1011-200,15/05/1981,,,RB211-524B402,3,G-BHBR,27/05/1981,British Airtours,,Transferred
1212,,Lockheed L-1011 TriStar,L-1011-200,15/05/1981,,,RB211-524B402,3,G-BHBR,03/05/1985,British Airtours,leased,Transferred
1212,,Lockheed L-1011 TriStar,L-1011-200,15/05/1981,,,RB211-524B402,3,G-BHBR,23/09/1985,British Airways,,Transferred
1212,,Lockheed L-1011 TriStar,L-1011-200,15/05/1981,,,RB211-524B402,3,G-BHBR,02/06/1992,Kuwait Airways,,Transferred
1212,,Lockheed L-1011 TriStar,L-1011-200,15/05/1981,,,RB211-524B402,3,N103CK,29/07/1994,American Int Airways,,Transferred
1212,,Lockheed L-1011 TriStar,L-1011-200,15/05/1981,,,RB211-524B402,3,N103CK,07/05/1999,Kitty Hawk,,Transferred
1212,,Lockheed L-1011 TriStar,L-1011-200,15/05/1981,,,RB211-524B402,3,V2-LFQ,11/10/2002,Caribjet,,Transferred
1212,,Lockheed L-1011 TriStar,L-1011-200,15/05/1981,,,RB211-524B402,3,9L-LDZ,14/08/2003,Star Air Jordan,Return to service 01/2004,Transferred
1212,,Lockheed L-1011 TriStar,L-1011-200,15/05/1981,,,RB211-524B402,3,9L-LDZ,10/01/2005,Sky Eyes,Stored a UTP 12/01/06,Transferred
1212,,Lockheed L-1011 TriStar,L-1011-200,15/05/1981,,,RB211-524B402,3,HS-SEC,12/01/2006,Sky Eyes,,Stored
1213,,Lockheed L-1011 TriStar,L-1011-1,29/05/1981,,,RB211-22B,3,N1732D,26/06/1981,Delta Air Lines,Stored at Victorville 2000,Transferred
1213,,Lockheed L-1011 TriStar,L-1011-1,29/05/1981,,,RB211-22B,3,HS-UTF,01/03/2004,Orient Thai Airlines,Stored at New Iberia 04/2004 (for Air Rum),Stored
1214,,Lockheed L-1011 TriStar,L-1011-200,28/06/1981,,,RB211-524B402,3,HZ-AHR,19/08/1981,Saudia,Wfu 1999,Stored
1215,,Lockheed L-1011 TriStar,L-1011-100,11/09/1981,,,RB211-22B02,3,N31032,04/11/1981,TWA,,Transferred
1215,,Lockheed L-1011 TriStar,L-1011-100,11/09/1981,,,RB211-22B02,3,SE-DSD,08/04/1995,Air Ops,Scrapped in 2013Stored at Roswell 1999,Scrapped
1216,,Lockheed L-1011 TriStar,L-1011-500,01/08/1981,,,RR RB211-524B4,3,C-GAGJ,24/11/1981,Air Canada,,Transferred
1216,,Lockheed L-1011 TriStar,L-1011-500,01/08/1981,,,RR RB211-524B4,3,N768DL,05/12/1991,Delta Air Lines,Bought by Wells Fargo Bank 04/2004,Stored
1217,,Lockheed L-1011 TriStar,L-1011-500,25/08/1981,,,RR RB211-524B4,3,JY-AGA,11/09/1981,Royal Jordanian Airlines,,Transferred
1217,,Lockheed L-1011 TriStar,L-1011-500,25/08/1981,,,RR RB211-524B4,3,N160AT,14/07/1999,American Trans Air,Stored at Roswell 2002,Stored
1218,,Lockheed L-1011 TriStar,L-1011-500,16/09/1981,,,RR RB211-524B4,3,C-GAGK,25/11/1981,Air Canada,,Transferred
1218,,Lockheed L-1011 TriStar,L-1011-500,16/09/1981,,,RR RB211-524B4,3,N769DL,07/01/1992,Delta Air Lines,Stored at Victorville 2000,Stored
1219,,Lockheed L-1011 TriStar,L-1011-500,25/09/1981,,,RR RB211-524B4,3,JY-AGB,20/10/1981,Royal Jordanian Airlines,,Transferred
1219,,Lockheed L-1011 TriStar,L-1011-500,25/09/1981,,,RR RB211-524B4,3,JY-AGB,20/06/1990,Air Lanka,leased,Transferred
1219,,Lockheed L-1011 TriStar,L-1011-500,25/09/1981,,,RR RB211-524B4,3,JY-AGB,06/06/1993,Royal Jordanian Airlines,,Transferred
1219,,Lockheed L-1011 TriStar,L-1011-500,25/09/1981,,,RR RB211-524B4,3,N161AT,01/09/1999,American Trans Air,,Transferred
1219,,Lockheed L-1011 TriStar,L-1011-500,25/09/1981,,,RR RB211-524B4,3,N161AT,19/03/2003,ATA Airlines,Stored 06/2007 at Roswell,Stored
1220,,Lockheed L-1011 TriStar,L-1011-500,10/02/1982,,,RR RB211-524B4,3,JY-AGC,18/03/1982,Royal Jordanian Airlines,,Transferred
1220,,Lockheed L-1011 TriStar,L-1011-500,10/02/1982,,,RR RB211-524B4,3,N162AT,17/11/1998,American Trans Air,,Transferred
1220,,Lockheed L-1011 TriStar,L-1011-500,10/02/1982,,,RR RB211-524B4,3,N162AT,19/03/2003,ATA Airlines,wfu Victorville 24/02/2008,Transferred
1220,,Lockheed L-1011 TriStar,L-1011-500,10/02/1982,,,RR RB211-524B4,3,OB-2061P,01/04/2014,Transaer Rasa,Stored 12/2015 as N162AT,Stored
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,N31033,21/12/1981,TWA,,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,SE-DPP,01/01/1993,Time Air Sweden,,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,TF-ABM,07/08/1993,Caledonian Airways,leased,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,TF-ABM,08/05/1994,Tunisair,,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,TF-ABM,04/05/1995,Istanbul Airlines,,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,C-GRYU,29/06/1995,Royal Airlines,,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,TF-ABD,04/08/1996,Air Atlanta Icelandic,,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,TF-ABD,01/07/1998,Britannia Airways,,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,TF-ABD,08/12/1998,Air Atlanta Icelandic,,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,TF-ABD,08/05/1999,Caledonian Airways,leased,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,TF-ABD,31/10/1999,Air Atlanta Icelandic,,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,XU-122,03/02/2001,Kampuchea Airlines,,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,9L-LDN,22/01/2003,Star Air Jordan,Stored at Sharjah 03/2004 - active 2005,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,EX-089,14/07/2005,StarJet,stored at Jeddah since 20/10/2005,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,9G-BSM,15/09/2007,Air Charter Express,,Transferred
1221,,Lockheed L-1011 TriStar,L-1011-100,21/10/1981,,,RB211-22B02,3,TZ-MHI,01/12/2008,SAM Intercontinental,Stored 08/2009,Stored
1222,,Lockheed L-1011 TriStar,L-1011-500,17/10/1981,,,RR RB211-524B4,3,9Y-THA,09/11/1981,BWIA Int,,Transferred
1222,,Lockheed L-1011 TriStar,L-1011-500,17/10/1981,,,RR RB211-524B4,3,9L-LED,01/12/2003,Star Air Jordan,,Transferred
1222,,Lockheed L-1011 TriStar,L-1011-500,17/10/1981,,,RR RB211-524B4,3,A6-BSM,01/07/2005,StarJet,Engine fire 04/07/05 after take off at CDG   Scraped April 2017,Scrapped
1223,,Lockheed L-1011 TriStar,L-1011-200,04/11/1981,,,RB211-524B402,3,A4O-TT,02/12/1981,Gulf Air,,Transferred
1223,,Lockheed L-1011 TriStar,L-1011-200,04/11/1981,,,RB211-524B402,3,N913PM,01/03/1998,Tradewinds Airlines,Broken up at Cambridge 04/2001,Scrapped
1224,,Lockheed L-1011 TriStar,L-1011-1,14/11/1981,,,RB211-22B,3,N733DS,11/12/1981,Delta Air Lines,Beeing broken up at Victorville (17may04),Scrapped
1225,,Lockheed L-1011 TriStar,L-1011-1,24/11/1981,,,RB211-22B,3,N1734D,18/12/1981,Delta Air Lines,,Transferred
1225,,Lockheed L-1011 TriStar,L-1011-1,24/11/1981,,,RB211-22B,3,XU-222,09/03/2001,Kampuchea Airlines,,Transferred
1225,,Lockheed L-1011 TriStar,L-1011-1,24/11/1981,,,RB211-22B,3,HS-UTA,04/12/2002,Orient Thai Airlines,Stored at U-Tapao (04/2004),Transferred
1225,,Lockheed L-1011 TriStar,L-1011-1,24/11/1981,,,RB211-22B,3,9L-LFC,01/01/2005,Air Rum,Stored at Fujairah (2005),Transferred
1225,,Lockheed L-1011 TriStar,L-1011-1,24/11/1981,,,RB211-22B,3,YK-KEC,01/08/2006,Orient Air,Stored at Taba airport 03/2007,Transferred
1225,,Lockheed L-1011 TriStar,L-1011-1,24/11/1981,,,RB211-22B,3,TY-KEC,01/07/2008,Royal Air,,Stored
1226,,Lockheed L-1011 TriStar,L-1011-1,22/12/1981,,,RB211-22B,3,N735D,25/01/1982,Delta Air Lines,,Transferred
1226,,Lockheed L-1011 TriStar,L-1011-1,22/12/1981,,,RB211-22B,3,HS-UTG,26/12/2003,Orient Thai Airlines,Return to active service 05/2004,Transferred
1226,,Lockheed L-1011 TriStar,L-1011-1,22/12/1981,,,RB211-22B,3,9L-LEU,01/04/2004,Air Rum,,Transferred
1226,,Lockheed L-1011 TriStar,L-1011-1,22/12/1981,,,RB211-22B,3,YK-KEU,01/08/2006,Orient Air,Stored at Taba airport 03/2007,Transferred
1226,,Lockheed L-1011 TriStar,L-1011-1,22/12/1981,,,RB211-22B,3,YK-KEU,01/07/2008,Royal Air,,Stored
1227,,Lockheed L-1011 TriStar,L-1011-1,18/01/1982,,,RB211-22B,3,N736DY,11/03/1982,Delta Air Lines,,Transferred
1227,,Lockheed L-1011 TriStar,L-1011-1,18/01/1982,,,RB211-22B,3,9Q-CHA,06/12/2000,Hewa Bora Airways,Stored at Kinchasa  after landing incident - damaged beyond repair - Scrapped 06/2009,Scrapped
1228,,Lockheed L-1011 TriStar,L-1011-1,20/02/1982,,,RB211-22B,3,N737D,08/05/1982,Delta Air Lines,Stored at Victorville 10/2001,Transferred
1228,,Lockheed L-1011 TriStar,L-1011-1,20/02/1982,,,RB211-22B,3,EX-058,25/05/2005,Skygate International,Stored at VCV 03/2006,Stored
1229,,Lockheed L-1011 TriStar,L-1011-500,21/04/1982,,,RR RB211-524B4,3,JY-AGD,23/06/1982,Royal Jordanian Airlines,,Transferred
1229,,Lockheed L-1011 TriStar,L-1011-500,21/04/1982,,,RR RB211-524B4,3,N163AT,28/07/1998,American Trans Air,,Transferred
1229,,Lockheed L-1011 TriStar,L-1011-500,21/04/1982,,,RR RB211-524B4,3,N163AT,19/03/2003,ATA Airlines,Ceased operations 02 april 08,Transferred
1229,,Lockheed L-1011 TriStar,L-1011-500,21/04/1982,,,RR RB211-524B4,3,HR-AWM,01/01/2011,RollinsAir,Stored since 2017,Stored
1230,,Lockheed L-1011 TriStar,L-1011-100,22/03/1982,,,RB211-22B02,3,N8034T,08/03/1982,TWA,,Transferred
1230,,Lockheed L-1011 TriStar,L-1011-100,22/03/1982,,,RB211-22B02,3,N194AT,01/09/1994,American Trans Air,,Transferred
1230,,Lockheed L-1011 TriStar,L-1011-100,22/03/1982,,,RB211-22B02,3,N194AT,19/03/2003,ATA Airlines,Stored 03/2006,Stored
1231,,Lockheed L-1011 TriStar,L-1011-100,22/02/1982,,,RB211-22B02,3,N7035T,29/04/1982,TWA,,Transferred
1231,,Lockheed L-1011 TriStar,L-1011-100,22/02/1982,,,RB211-22B02,3,SE-DPR,18/12/1992,Time Air Sweden,,Transferred
1231,,Lockheed L-1011 TriStar,L-1011-100,22/02/1982,,,RB211-22B02,3,TF-ABT,28/11/1997,Air Atlanta Icelandic,,Transferred
1231,,Lockheed L-1011 TriStar,L-1011-100,22/02/1982,,,RB211-22B02,3,TF-ABT,20/05/1998,Caledonian Airways,,Transferred
1231,,Lockheed L-1011 TriStar,L-1011-100,22/02/1982,,,RB211-22B02,3,TF-ABT,31/10/1999,Air Atlanta Icelandic,,Transferred
1231,,Lockheed L-1011 TriStar,L-1011-100,22/02/1982,,,RB211-22B02,3,9L-LDC,29/01/2002,Air Universal,Wet-leased to Sudan Airways when required - Stored at Tehran 02/2008,Stored
1232,,Lockheed L-1011 TriStar,L-1011-100,12/04/1982,,,RB211-22B02,3,N7036T,26/05/1982,TWA,Stored at Kingman 08/2002,Stored
1233,,Lockheed L-1011 TriStar,L-1011-500,04/05/1982,,,RR RB211-524B4,3,N3140D,22/07/1982,BWIA Int,Stored at Marana AZ since 06/2001 (2004 - for Star Air as 9L-LDS),Stored
1234,,Lockheed L-1011 TriStar,L-1011-385-1-15,Unknown,,,RB211-524B4,3,N1738D,19/07/1982,Delta Air Lines,,Transferred
1234,,Lockheed L-1011 TriStar,L-1011-385-1-15,Unknown,,,RB211-524B4,3,JY-SGI,12/11/2003,Skygate International,Stored at Sharjah 03/2004,Transferred
1234,,Lockheed L-1011 TriStar,L-1011-385-1-15,Unknown,,,RB211-524B4,3,JY-SGI,23/09/2005,Mahan Air,Operated by SkyGate,Stored
1235,,Lockheed L-1011 TriStar,L-1011-500,17/07/1982,,,RR RB211-524B4,3,4R-ULA,28/08/1982,Air Lanka,,Transferred
1235,,Lockheed L-1011 TriStar,L-1011-500,17/07/1982,,,RR RB211-524B4,3,G-BLUS,30/03/1985,British Airways,,Transferred
1235,,Lockheed L-1011 TriStar,L-1011-500,17/07/1982,,,RR RB211-524B4,3,4R-ULA,14/04/1988,Air Lanka,,Transferred
1235,,Lockheed L-1011 TriStar,L-1011-500,17/07/1982,,,RR RB211-524B4,3,G-BLUS,14/04/1988,British Airways,,Transferred
1235,,Lockheed L-1011 TriStar,L-1011-500,17/07/1982,,,RR RB211-524B4,3,4R-ALU,01/07/1999,Srilankan Airlines,Named City of Sri Jayewardenepura,Transferred
